policy_id,product,segment,region,period,written_premium,earned_premium
P00537,Commercial,Construction,North,2026-09,6956,6753
P00538,Commercial,Construction,North,2026-09,9342,9070
P00539,Commercial,Construction,North,2026-09,24665,23947
P00540,Commercial,Construction,North,2026-09,13282,12895
P00541,Commercial,Construction,North,2026-09,23134,22460
P00542,Commercial,Construction,North,2026-09,23765,23073
P00543,Commercial,Construction,North,2026-09,31561,30642
P00544,Commercial,Construction,North,2026-09,6157,5978
P00545,Commercial,Construction,North,2026-09,31680,30757
P00546,Commercial,Construction,North,2026-09,24635,23917
P00547,Commercial,Construction,North,2026-09,10910,10592
P00548,Commercial,Construction,North,2026-09,29260,28408
P00549,Commercial,Construction,North,2026-09,31744,30819
P00550,Commercial,Construction,North,2026-09,13662,13264
P00551,Commercial,Construction,North,2026-09,33647,32667
P00552,Commercial,Construction,North,2026-09,19682,19109
P00553,Commercial,Construction,North,2026-09,24163,23459
P00554,Commercial,Construction,North,2026-09,35628,34590
P00555,Commercial,Construction,North,2026-09,16888,16396
P00556,Commercial,Construction,North,2026-09,30470,29583
P00557,Commercial,Construction,North,2026-09,15590,15136
P00558,Commercial,Construction,North,2026-09,30051,29176
P00559,Commercial,Construction,North,2026-09,24081,23380
P00560,Commercial,Construction,North,2026-09,12522,12157
P00561,Commercial,Construction,North,2026-09,18467,17929
P00562,Commercial,Construction,North,2026-09,15567,15114
P00563,Commercial,Construction,North,2026-09,8364,8120
P00564,Commercial,Construction,North,2026-09,6912,6711
P00565,Commercial,Construction,North,2026-09,16435,15956
P00566,Commercial,Construction,North,2026-09,6587,6395
P00567,Commercial,Construction,North,2026-09,10992,10672
P00568,Commercial,Construction,North,2026-09,27824,27014
P00569,Commercial,Construction,North,2026-09,27310,26515
P00570,Commercial,Construction,North,2026-09,28227,27405
P00571,Commercial,Construction,North,2026-09,15553,15100
P00572,Commercial,Construction,North,2026-09,32782,31827
P00573,Commercial,Construction,North,2026-09,23874,23179
P00574,Commercial,Construction,North,2026-09,9805,9519
P00575,Commercial,Construction,North,2026-09,10337,10036
P00576,Commercial,Construction,North,2026-09,26859,26077
P00577,Commercial,Construction,North,2026-09,11216,10889
P00578,Commercial,Construction,North,2026-09,21272,20652
P00579,Commercial,Construction,North,2026-09,35842,34798
P00580,Commercial,Construction,North,2026-09,6136,5957
P00581,Commercial,Construction,North,2026-09,6514,6324
P00582,Commercial,Construction,North,2026-09,35881,34836
P00583,Commercial,Construction,North,2026-09,23597,22910
P00584,Commercial,Construction,North,2026-09,9831,9545
P00585,Commercial,Construction,North,2026-09,33001,32040
P00586,Commercial,Construction,North,2026-09,32491,31545
P00587,Commercial,Construction,North,2026-09,22141,21496
P00588,Commercial,Construction,North,2026-09,24715,23995
P00589,Commercial,Construction,North,2026-09,14230,13816
P00590,Commercial,Construction,North,2026-09,7534,7315
P00591,Commercial,Construction,North,2026-09,23896,23200
P00592,Commercial,Construction,North,2026-09,14879,14446
P00593,Commercial,Construction,North,2026-09,25972,25216
P00594,Commercial,Construction,North,2026-09,31165,30257
P00595,Commercial,Construction,North,2026-09,6561,6370
P00596,Commercial,Construction,North,2026-09,23931,23234
P00597,Commercial,Construction,North,2026-09,12971,12593
P00598,Commercial,Construction,North,2026-09,32297,31356
P00599,Commercial,Construction,North,2026-09,13643,13246
P00600,Commercial,Construction,North,2026-09,24383,23673
P00601,Commercial,Construction,North,2026-09,22662,22002
P00602,Commercial,Construction,North,2026-09,17929,17407
P00603,Commercial,Construction,North,2026-09,26394,25625
P00604,Commercial,Construction,North,2026-09,27842,27031
P00605,Commercial,Construction,North,2026-09,23065,22393
P00606,Commercial,Construction,North,2026-09,28824,27984
P00607,Commercial,Construction,North,2026-09,35591,34554
P00608,Commercial,Construction,North,2026-09,18624,18082
P00609,Commercial,Construction,North,2026-09,21491,20865
P00610,Commercial,Construction,North,2026-09,6390,6204
P00611,Commercial,Construction,North,2026-09,29955,29083
P00612,Commercial,Construction,North,2026-09,21661,21030
P00613,Commercial,Construction,North,2026-09,18285,17752
P00614,Commercial,Construction,North,2026-09,8844,8586
P00615,Commercial,Construction,North,2026-09,32770,31816
P00616,Commercial,Construction,North,2026-09,17894,17373
P00617,Commercial,Construction,North,2026-09,26543,25770
P00618,Commercial,Construction,North,2026-09,10507,10201
P00619,Commercial,Construction,North,2026-09,34933,33916
P00620,Commercial,Construction,North,2026-09,11382,11050
P00621,Commercial,Construction,North,2026-09,12016,11666
P00622,Commercial,Construction,North,2026-09,31849,30921
P00623,Commercial,Construction,North,2026-09,33461,32486
P00624,Commercial,Construction,North,2026-09,12395,12034
P00625,Commercial,Construction,North,2026-09,20144,19557
P00626,Commercial,Construction,North,2026-09,28075,27257
P00627,Commercial,Construction,North,2026-09,32432,31487
P00628,Commercial,Construction,North,2026-09,17414,16907
P00629,Commercial,Construction,North,2026-09,21564,20936
P00630,Commercial,Construction,North,2026-09,28322,27497
P00631,Commercial,Construction,North,2026-09,28004,27188
P00632,Commercial,Construction,North,2026-09,29562,28701
P00633,Commercial,Construction,North,2026-09,23155,22481
P00634,Commercial,Construction,North,2026-09,9161,8894
P00635,Commercial,Construction,North,2026-09,33201,32234
P00636,Commercial,Construction,North,2026-09,32046,31113
P00637,Commercial,Construction,North,2026-09,30017,29143
P00638,Commercial,Construction,North,2026-09,9019,8756
P00639,Commercial,Construction,North,2026-09,12162,11808
P00640,Commercial,Construction,North,2026-09,28379,27552
P00641,Commercial,Construction,North,2026-09,6710,6515
P00642,Commercial,Construction,North,2026-09,35465,34432
P00643,Commercial,Construction,North,2026-09,17358,16852
P00644,Commercial,Construction,North,2026-09,27648,26843
P00645,Commercial,Construction,North,2026-09,32708,31755
P00646,Commercial,Construction,North,2026-09,17883,17362
P00647,Commercial,Construction,North,2026-09,15613,15158
P00648,Commercial,Construction,North,2026-09,24322,23614
P00649,Commercial,Construction,North,2026-09,23488,22804
P00650,Commercial,Construction,North,2026-09,18320,17786
P00651,Commercial,Construction,North,2026-09,24113,23411
P00652,Commercial,Construction,North,2026-09,34146,33151
P00653,Commercial,Construction,North,2026-09,20079,19494
P00654,Commercial,Construction,North,2026-09,11932,11584
P00655,Commercial,Construction,North,2026-09,17360,16854
P00656,Commercial,Construction,North,2026-09,17867,17347
P00657,Commercial,Construction,North,2026-09,9958,9668
P00658,Commercial,Construction,North,2026-09,10913,10595
P00659,Commercial,Construction,North,2026-09,26603,25828
P00660,Commercial,Construction,North,2026-09,16225,15752
P00661,Commercial,Construction,North,2026-09,34733,33721
P00662,Commercial,Construction,North,2026-09,13341,12952
P00663,Commercial,Construction,North,2026-09,8990,8728
P00664,Commercial,Construction,North,2026-09,28676,27841
P00665,Commercial,Construction,North,2026-09,32512,31565
P00666,Commercial,Construction,North,2026-09,14379,13960
P00667,Commercial,Construction,North,2026-09,12092,11740
P00668,Commercial,Construction,North,2026-09,11602,11264
P00669,Commercial,Construction,North,2026-09,21714,21082
P00670,Commercial,Construction,North,2026-09,20103,19517
P00671,Commercial,Construction,North,2026-09,13817,13415
P00672,Commercial,Construction,North,2026-09,7374,7159
P00673,Commercial,Construction,North,2026-09,20496,19899
P00674,Commercial,Construction,North,2026-09,34867,33851
P00675,Commercial,Construction,North,2026-09,25639,24892
P00676,Commercial,Construction,North,2026-09,20917,20308
P00677,Commercial,Construction,North,2026-09,9344,9072
P00678,Commercial,Construction,North,2026-09,13606,13210
P00679,Commercial,Construction,North,2026-09,14880,14447
P00680,Commercial,Construction,North,2026-09,29016,28171
P00681,Commercial,Construction,North,2026-09,32381,31438
P00682,Commercial,Construction,North,2026-09,33131,32166
P00683,Commercial,Construction,North,2026-09,35626,34588
P00684,Commercial,Construction,North,2026-09,35559,34523
P00685,Commercial,Construction,North,2026-09,34676,33666
P00686,Commercial,Construction,North,2026-09,8175,7937
P00687,Commercial,Construction,North,2026-09,10159,9863
P00688,Commercial,Construction,North,2026-09,15172,14730
P00689,Commercial,Construction,North,2026-09,22644,21984
P00690,Commercial,Construction,North,2026-09,8931,8671
P00691,Commercial,Construction,North,2026-09,31452,30536
P00692,Commercial,Construction,North,2026-09,24563,23848
P00693,Commercial,Construction,North,2026-09,22326,21676
P00694,Commercial,Construction,North,2026-09,10987,10667
P00695,Commercial,Construction,North,2026-09,13631,13234
P00696,Commercial,Construction,North,2026-09,10837,10521
P00697,Commercial,Construction,North,2026-09,31636,30715
P00698,Commercial,Construction,North,2026-09,23585,22898
P00699,Commercial,Construction,North,2026-09,28123,27304
P00700,Commercial,Construction,North,2026-09,14917,14483
P00701,Commercial,Construction,North,2026-09,17180,16680
P00702,Commercial,Construction,North,2026-09,18191,17661
P00703,Commercial,Construction,North,2026-09,28872,28031
P00704,Commercial,Construction,North,2026-09,29243,28391
P00705,Commercial,Construction,North,2026-09,12234,11878
P00706,Commercial,Construction,North,2026-09,34331,33331
P00707,Commercial,Construction,North,2026-09,9644,9363
P00708,Commercial,Construction,North,2026-09,32965,32005
P00709,Commercial,Construction,North,2026-09,9034,8771
P00710,Commercial,Construction,North,2026-09,13971,13564
P00711,Commercial,Construction,North,2026-09,31473,30556
P00712,Commercial,Construction,North,2026-09,11413,11081
P00713,Commercial,Construction,North,2026-09,18452,17915
P00714,Commercial,Construction,North,2026-09,19544,18975
P00715,Commercial,Construction,North,2026-09,13391,13001
P00716,Commercial,Construction,North,2026-09,27375,26578
P00717,Commercial,Construction,North,2026-09,31618,30697
P00718,Commercial,Construction,North,2026-09,32317,31376
P00719,Commercial,Construction,North,2026-09,16219,15747
P00720,Commercial,Construction,North,2026-09,21980,21340
P00721,Commercial,Construction,North,2026-09,13486,13093
P00722,Commercial,Construction,North,2026-09,13377,12987
P00723,Commercial,Construction,North,2026-09,10864,10548
P00724,Commercial,Construction,North,2026-09,34286,33287
P00725,Commercial,Construction,North,2026-09,32721,31768
P00726,Commercial,Construction,North,2026-09,29393,28537
P00727,Commercial,Construction,North,2026-09,21584,20955
P00728,Commercial,Construction,North,2026-09,20770,20165
P00729,Commercial,Construction,North,2026-09,21946,21307
P00730,Commercial,Construction,North,2026-09,22152,21507
P00731,Commercial,Construction,East,2026-09,29109,28261
P00732,Commercial,Construction,East,2026-09,36532,35468
P00733,Commercial,Construction,East,2026-09,22420,21767
P00734,Commercial,Construction,East,2026-09,26362,25594
P00735,Commercial,Construction,East,2026-09,15403,14954
P00736,Commercial,Construction,East,2026-09,35176,34151
P00737,Commercial,Construction,East,2026-09,17360,16854
P00738,Commercial,Construction,East,2026-09,28768,27930
P00739,Commercial,Construction,East,2026-09,18488,17950
P00740,Commercial,Construction,East,2026-09,23352,22672
P00741,Commercial,Construction,East,2026-09,28194,27373
P00742,Commercial,Construction,East,2026-09,21731,21098
P00743,Commercial,Construction,East,2026-09,33935,32947
P00744,Commercial,Construction,East,2026-09,18984,18431
P00745,Commercial,Construction,East,2026-09,25965,25209
P00746,Commercial,Construction,East,2026-09,16625,16141
P00747,Commercial,Construction,East,2026-09,18642,18099
P00748,Commercial,Construction,East,2026-09,19619,19048
P00749,Commercial,Construction,East,2026-09,9987,9696
P00750,Commercial,Construction,East,2026-09,8942,8682
P00751,Commercial,Construction,East,2026-09,26592,25817
P00752,Commercial,Construction,East,2026-09,26224,25460
P00753,Commercial,Construction,East,2026-09,26450,25680
P00754,Commercial,Construction,East,2026-09,6736,6540
P00755,Commercial,Construction,East,2026-09,16140,15670
P00756,Commercial,Construction,East,2026-09,12194,11839
P00757,Commercial,Construction,East,2026-09,29983,29110
P00758,Commercial,Construction,East,2026-09,32512,31565
P00759,Commercial,Construction,East,2026-09,13692,13293
P00760,Commercial,Construction,East,2026-09,26602,25827
P00761,Commercial,Construction,East,2026-09,10096,9802
P00762,Commercial,Construction,East,2026-09,14565,14141
P00763,Commercial,Construction,East,2026-09,10380,10078
P00764,Commercial,Construction,East,2026-09,14822,14390
P00765,Commercial,Construction,East,2026-09,26813,26032
P00766,Commercial,Construction,East,2026-09,34035,33044
P00767,Commercial,Construction,East,2026-09,12338,11979
P00768,Commercial,Construction,East,2026-09,22747,22084
P00769,Commercial,Construction,East,2026-09,27631,26826
P00770,Commercial,Construction,East,2026-09,35340,34311
P00771,Commercial,Construction,East,2026-09,24831,24108
P00772,Commercial,Construction,East,2026-09,13950,13544
P00773,Commercial,Construction,East,2026-09,25303,24566
P00774,Commercial,Construction,East,2026-09,15955,15490
P00775,Commercial,Construction,East,2026-09,36052,35002
P00776,Commercial,Construction,East,2026-09,18381,17846
P00777,Commercial,Construction,East,2026-09,27140,26350
