policy_id,product,segment,region,period,active_policies,earned_exposure_units
P00519,Commercial,Construction,North,2026-09,1,1.0
P00520,Commercial,Construction,North,2026-09,1,1.0
P00521,Commercial,Construction,North,2026-09,1,1.0
P00522,Commercial,Construction,North,2026-09,1,1.0
P00523,Commercial,Construction,North,2026-09,1,1.0
P00524,Commercial,Construction,North,2026-09,1,1.0
P00525,Commercial,Construction,North,2026-09,1,1.0
P00526,Commercial,Construction,North,2026-09,1,1.0
P00527,Commercial,Construction,North,2026-09,1,1.0
P00528,Commercial,Construction,North,2026-09,1,1.0
P00529,Commercial,Construction,North,2026-09,1,1.0
P00530,Commercial,Construction,North,2026-09,1,1.0
P00531,Commercial,Construction,North,2026-09,1,1.0
P00532,Commercial,Construction,North,2026-09,1,1.0
P00533,Commercial,Construction,North,2026-09,1,1.0
P00534,Commercial,Construction,North,2026-09,1,1.0
P00535,Commercial,Construction,North,2026-09,1,1.0
P00536,Commercial,Construction,North,2026-09,1,1.0
P00537,Commercial,Construction,North,2026-09,1,1.0
P00538,Commercial,Construction,North,2026-09,1,1.0
P00539,Commercial,Construction,North,2026-09,1,1.0
P00540,Commercial,Construction,North,2026-09,1,1.0
P00541,Commercial,Construction,North,2026-09,1,1.0
P00542,Commercial,Construction,North,2026-09,1,1.0
P00543,Commercial,Construction,North,2026-09,1,1.0
P00544,Commercial,Construction,North,2026-09,1,1.0
P00545,Commercial,Construction,North,2026-09,1,1.0
P00546,Commercial,Construction,North,2026-09,1,1.0
P00547,Commercial,Construction,North,2026-09,1,1.0
P00548,Commercial,Construction,North,2026-09,1,1.0
P00549,Commercial,Construction,North,2026-09,1,1.0
P00550,Commercial,Construction,North,2026-09,1,1.0
P00551,Commercial,Construction,North,2026-09,1,1.0
P00552,Commercial,Construction,North,2026-09,1,1.0
P00553,Commercial,Construction,North,2026-09,1,1.0
P00554,Commercial,Construction,North,2026-09,1,1.0
P00555,Commercial,Construction,North,2026-09,1,1.0
P00556,Commercial,Construction,North,2026-09,1,1.0
P00557,Commercial,Construction,North,2026-09,1,1.0
P00558,Commercial,Construction,North,2026-09,1,1.0
P00559,Commercial,Construction,North,2026-09,1,1.0
P00560,Commercial,Construction,North,2026-09,1,1.0
P00561,Commercial,Construction,North,2026-09,1,1.0
P00562,Commercial,Construction,North,2026-09,1,1.0
P00563,Commercial,Construction,North,2026-09,1,1.0
P00564,Commercial,Construction,North,2026-09,1,1.0
P00565,Commercial,Construction,North,2026-09,1,1.0
P00566,Commercial,Construction,North,2026-09,1,1.0
P00567,Commercial,Construction,North,2026-09,1,1.0
P00568,Commercial,Construction,North,2026-09,1,1.0
P00569,Commercial,Construction,North,2026-09,1,1.0
P00570,Commercial,Construction,North,2026-09,1,1.0
P00571,Commercial,Construction,North,2026-09,1,1.0
P00572,Commercial,Construction,North,2026-09,1,1.0
P00573,Commercial,Construction,North,2026-09,1,1.0
P00574,Commercial,Construction,North,2026-09,1,1.0
P00575,Commercial,Construction,North,2026-09,1,1.0
P00576,Commercial,Construction,North,2026-09,1,1.0
P00577,Commercial,Construction,North,2026-09,1,1.0
P00578,Commercial,Construction,North,2026-09,1,1.0
P00579,Commercial,Construction,North,2026-09,1,1.0
P00580,Commercial,Construction,North,2026-09,1,1.0
P00581,Commercial,Construction,North,2026-09,1,1.0
P00582,Commercial,Construction,North,2026-09,1,1.0
P00583,Commercial,Construction,North,2026-09,1,1.0
P00584,Commercial,Construction,North,2026-09,1,1.0
P00585,Commercial,Construction,North,2026-09,1,1.0
P00586,Commercial,Construction,North,2026-09,1,1.0
P00587,Commercial,Construction,North,2026-09,1,1.0
P00588,Commercial,Construction,North,2026-09,1,1.0
P00589,Commercial,Construction,North,2026-09,1,1.0
P00590,Commercial,Construction,North,2026-09,1,1.0
P00591,Commercial,Construction,North,2026-09,1,1.0
P00592,Commercial,Construction,North,2026-09,1,1.0
P00593,Commercial,Construction,North,2026-09,1,1.0
P00594,Commercial,Construction,North,2026-09,1,1.0
P00595,Commercial,Construction,North,2026-09,1,1.0
P00596,Commercial,Construction,North,2026-09,1,1.0
P00597,Commercial,Construction,North,2026-09,1,1.0
P00598,Commercial,Construction,North,2026-09,1,1.0
P00599,Commercial,Construction,North,2026-09,1,1.0
P00600,Commercial,Construction,North,2026-09,1,1.0
P00601,Commercial,Construction,North,2026-09,1,1.0
P00602,Commercial,Construction,North,2026-09,1,1.0
P00603,Commercial,Construction,North,2026-09,1,1.0
P00604,Commercial,Construction,North,2026-09,1,1.0
P00605,Commercial,Construction,North,2026-09,1,1.0
P00606,Commercial,Construction,North,2026-09,1,1.0
P00607,Commercial,Construction,North,2026-09,1,1.0
P00608,Commercial,Construction,North,2026-09,1,1.0
P00609,Commercial,Construction,North,2026-09,1,1.0
P00610,Commercial,Construction,North,2026-09,1,1.0
P00611,Commercial,Construction,North,2026-09,1,1.0
P00612,Commercial,Construction,North,2026-09,1,1.0
P00613,Commercial,Construction,North,2026-09,1,1.0
P00614,Commercial,Construction,North,2026-09,1,1.0
P00615,Commercial,Construction,North,2026-09,1,1.0
P00616,Commercial,Construction,North,2026-09,1,1.0
P00617,Commercial,Construction,North,2026-09,1,1.0
P00618,Commercial,Construction,North,2026-09,1,1.0
P00619,Commercial,Construction,North,2026-09,1,1.0
P00620,Commercial,Construction,North,2026-09,1,1.0
P00621,Commercial,Construction,North,2026-09,1,1.0
P00622,Commercial,Construction,North,2026-09,1,1.0
P00623,Commercial,Construction,North,2026-09,1,1.0
P00624,Commercial,Construction,North,2026-09,1,1.0
P00625,Commercial,Construction,North,2026-09,1,1.0
P00626,Commercial,Construction,North,2026-09,1,1.0
P00627,Commercial,Construction,North,2026-09,1,1.0
P00628,Commercial,Construction,North,2026-09,1,1.0
P00629,Commercial,Construction,North,2026-09,1,1.0
P00630,Commercial,Construction,North,2026-09,1,1.0
P00631,Commercial,Construction,North,2026-09,1,1.0
P00632,Commercial,Construction,North,2026-09,1,1.0
P00633,Commercial,Construction,North,2026-09,1,1.0
P00634,Commercial,Construction,North,2026-09,1,1.0
P00635,Commercial,Construction,North,2026-09,1,1.0
P00636,Commercial,Construction,North,2026-09,1,1.0
P00637,Commercial,Construction,North,2026-09,1,1.0
P00638,Commercial,Construction,North,2026-09,1,1.0
P00639,Commercial,Construction,North,2026-09,1,1.0
P00640,Commercial,Construction,North,2026-09,1,1.0
P00641,Commercial,Construction,North,2026-09,1,1.0
P00642,Commercial,Construction,North,2026-09,1,1.0
P00643,Commercial,Construction,North,2026-09,1,1.0
P00644,Commercial,Construction,North,2026-09,1,1.0
P00645,Commercial,Construction,North,2026-09,1,1.0
P00646,Commercial,Construction,North,2026-09,1,1.0
P00647,Commercial,Construction,North,2026-09,1,1.0
P00648,Commercial,Construction,North,2026-09,1,1.0
P00649,Commercial,Construction,North,2026-09,1,1.0
P00650,Commercial,Construction,North,2026-09,1,1.0
P00651,Commercial,Construction,North,2026-09,1,1.0
P00652,Commercial,Construction,North,2026-09,1,1.0
P00653,Commercial,Construction,North,2026-09,1,1.0
P00654,Commercial,Construction,North,2026-09,1,1.0
P00655,Commercial,Construction,North,2026-09,1,1.0
P00656,Commercial,Construction,North,2026-09,1,1.0
P00657,Commercial,Construction,North,2026-09,1,1.0
P00658,Commercial,Construction,North,2026-09,1,1.0
P00659,Commercial,Construction,North,2026-09,1,1.0
P00660,Commercial,Construction,North,2026-09,1,1.0
P00661,Commercial,Construction,North,2026-09,1,1.0
P00662,Commercial,Construction,North,2026-09,1,1.0
P00663,Commercial,Construction,North,2026-09,1,1.0
P00664,Commercial,Construction,North,2026-09,1,1.0
P00665,Commercial,Construction,North,2026-09,1,1.0
P00666,Commercial,Construction,North,2026-09,1,1.0
P00667,Commercial,Construction,North,2026-09,1,1.0
P00668,Commercial,Construction,North,2026-09,1,1.0
P00669,Commercial,Construction,North,2026-09,1,1.0
P00670,Commercial,Construction,North,2026-09,1,1.0
P00671,Commercial,Construction,North,2026-09,1,1.0
P00672,Commercial,Construction,North,2026-09,1,1.0
P00673,Commercial,Construction,North,2026-09,1,1.0
P00674,Commercial,Construction,North,2026-09,1,1.0
P00675,Commercial,Construction,North,2026-09,1,1.0
P00676,Commercial,Construction,North,2026-09,1,1.0
P00677,Commercial,Construction,North,2026-09,1,1.0
P00678,Commercial,Construction,North,2026-09,1,1.0
P00679,Commercial,Construction,North,2026-09,1,1.0
P00680,Commercial,Construction,North,2026-09,1,1.0
P00681,Commercial,Construction,North,2026-09,1,1.0
P00682,Commercial,Construction,North,2026-09,1,1.0
P00683,Commercial,Construction,North,2026-09,1,1.0
P00684,Commercial,Construction,North,2026-09,1,1.0
P00685,Commercial,Construction,North,2026-09,1,1.0
P00686,Commercial,Construction,North,2026-09,1,1.0
P00687,Commercial,Construction,North,2026-09,1,1.0
P00688,Commercial,Construction,North,2026-09,1,1.0
P00689,Commercial,Construction,North,2026-09,1,1.0
P00690,Commercial,Construction,North,2026-09,1,1.0
P00691,Commercial,Construction,North,2026-09,1,1.0
P00692,Commercial,Construction,North,2026-09,1,1.0
P00693,Commercial,Construction,North,2026-09,1,1.0
P00694,Commercial,Construction,North,2026-09,1,1.0
P00695,Commercial,Construction,North,2026-09,1,1.0
P00696,Commercial,Construction,North,2026-09,1,1.0
P00697,Commercial,Construction,North,2026-09,1,1.0
P00698,Commercial,Construction,North,2026-09,1,1.0
P00699,Commercial,Construction,North,2026-09,1,1.0
P00700,Commercial,Construction,North,2026-09,1,1.0
P00701,Commercial,Construction,North,2026-09,1,1.0
P00702,Commercial,Construction,North,2026-09,1,1.0
P00703,Commercial,Construction,North,2026-09,1,1.0
P00704,Commercial,Construction,North,2026-09,1,1.0
P00705,Commercial,Construction,North,2026-09,1,1.0
P00706,Commercial,Construction,North,2026-09,1,1.0
P00707,Commercial,Construction,North,2026-09,1,1.0
P00708,Commercial,Construction,North,2026-09,1,1.0
P00709,Commercial,Construction,North,2026-09,1,1.0
P00710,Commercial,Construction,North,2026-09,1,1.0
P00711,Commercial,Construction,North,2026-09,1,1.0
P00712,Commercial,Construction,North,2026-09,1,1.0
P00713,Commercial,Construction,North,2026-09,1,1.0
P00714,Commercial,Construction,North,2026-09,1,1.0
P00715,Commercial,Construction,North,2026-09,1,1.0
P00716,Commercial,Construction,North,2026-09,1,1.0
P00717,Commercial,Construction,North,2026-09,1,1.0
P00718,Commercial,Construction,North,2026-09,1,1.0
P00719,Commercial,Construction,North,2026-09,1,1.0
P00720,Commercial,Construction,North,2026-09,1,1.0
P00721,Commercial,Construction,North,2026-09,1,1.0
P00722,Commercial,Construction,North,2026-09,1,1.0
P00723,Commercial,Construction,North,2026-09,1,1.0
P00724,Commercial,Construction,North,2026-09,1,1.0
P00725,Commercial,Construction,North,2026-09,1,1.0
P00726,Commercial,Construction,North,2026-09,1,1.0
P00727,Commercial,Construction,North,2026-09,1,1.0
P00728,Commercial,Construction,North,2026-09,1,1.0
P00729,Commercial,Construction,North,2026-09,1,1.0
P00730,Commercial,Construction,North,2026-09,1,1.0
P00731,Commercial,Construction,East,2026-09,1,1.0
P00732,Commercial,Construction,East,2026-09,1,1.0
P00733,Commercial,Construction,East,2026-09,1,1.0
P00734,Commercial,Construction,East,2026-09,1,1.0
P00735,Commercial,Construction,East,2026-09,1,1.0
P00736,Commercial,Construction,East,2026-09,1,1.0
P00737,Commercial,Construction,East,2026-09,1,1.0
P00738,Commercial,Construction,East,2026-09,1,1.0
P00739,Commercial,Construction,East,2026-09,1,1.0
P00740,Commercial,Construction,East,2026-09,1,1.0
P00741,Commercial,Construction,East,2026-09,1,1.0
P00742,Commercial,Construction,East,2026-09,1,1.0
P00743,Commercial,Construction,East,2026-09,1,1.0
P00744,Commercial,Construction,East,2026-09,1,1.0
P00745,Commercial,Construction,East,2026-09,1,1.0
P00746,Commercial,Construction,East,2026-09,1,1.0
P00747,Commercial,Construction,East,2026-09,1,1.0
P00748,Commercial,Construction,East,2026-09,1,1.0
P00749,Commercial,Construction,East,2026-09,1,1.0
P00750,Commercial,Construction,East,2026-09,1,1.0
P00751,Commercial,Construction,East,2026-09,1,1.0
P00752,Commercial,Construction,East,2026-09,1,1.0
P00753,Commercial,Construction,East,2026-09,1,1.0
P00754,Commercial,Construction,East,2026-09,1,1.0
P00755,Commercial,Construction,East,2026-09,1,1.0
P00756,Commercial,Construction,East,2026-09,1,1.0
P00757,Commercial,Construction,East,2026-09,1,1.0
P00758,Commercial,Construction,East,2026-09,1,1.0
P00759,Commercial,Construction,East,2026-09,1,1.0
P00760,Commercial,Construction,East,2026-09,1,1.0
P00761,Commercial,Construction,East,2026-09,1,1.0
P00762,Commercial,Construction,East,2026-09,1,1.0
P00763,Commercial,Construction,East,2026-09,1,1.0
P00764,Commercial,Construction,East,2026-09,1,1.0
P00765,Commercial,Construction,East,2026-09,1,1.0
P00766,Commercial,Construction,East,2026-09,1,1.0
P00767,Commercial,Construction,East,2026-09,1,1.0
P00768,Commercial,Construction,East,2026-09,1,1.0
P00769,Commercial,Construction,East,2026-09,1,1.0
P00770,Commercial,Construction,East,2026-09,1,1.0
P00771,Commercial,Construction,East,2026-09,1,1.0
P00772,Commercial,Construction,East,2026-09,1,1.0
P00773,Commercial,Construction,East,2026-09,1,1.0
P00774,Commercial,Construction,East,2026-09,1,1.0
P00775,Commercial,Construction,East,2026-09,1,1.0
P00776,Commercial,Construction,East,2026-09,1,1.0
P00777,Commercial,Construction,East,2026-09,1,1.0
P00778,Commercial,Construction,East,2026-09,1,1.0
P00779,Commercial,Construction,East,2026-09,1,1.0
P00780,Commercial,Construction,East,2026-09,1,1.0
P00781,Commercial,Construction,East,2026-09,1,1.0
P00782,Commercial,Construction,East,2026-09,1,1.0
P00783,Commercial,Construction,East,2026-09,1,1.0
P00784,Commercial,Construction,East,2026-09,1,1.0
P00785,Commercial,Construction,East,2026-09,1,1.0
P00786,Commercial,Construction,East,2026-09,1,1.0
P00787,Commercial,Construction,East,2026-09,1,1.0
P00788,Commercial,Construction,East,2026-09,1,1.0
P00789,Commercial,Construction,East,2026-09,1,1.0
P00790,Commercial,Construction,East,2026-09,1,1.0
P00791,Commercial,Construction,East,2026-09,1,1.0
P00792,Commercial,Construction,East,2026-09,1,1.0
P00793,Commercial,Construction,East,2026-09,1,1.0
P00794,Commercial,Construction,East,2026-09,1,1.0
P00795,Commercial,Construction,East,2026-09,1,1.0
P00796,Commercial,Construction,East,2026-09,1,1.0
P00797,Commercial,Construction,East,2026-09,1,1.0
P00798,Commercial,Construction,East,2026-09,1,1.0
P00799,Commercial,Construction,East,2026-09,1,1.0
P00800,Commercial,Construction,East,2026-09,1,1.0
P00801,Commercial,Construction,East,2026-09,1,1.0
P00802,Commercial,Construction,East,2026-09,1,1.0
P00803,Commercial,Construction,East,2026-09,1,1.0
P00804,Commercial,Construction,East,2026-09,1,1.0
P00805,Commercial,Construction,East,2026-09,1,1.0
P00806,Commercial,Construction,East,2026-09,1,1.0
P00807,Commercial,Construction,East,2026-09,1,1.0
P00808,Commercial,Construction,East,2026-09,1,1.0
P00809,Commercial,Construction,East,2026-09,1,1.0
P00810,Commercial,Construction,East,2026-09,1,1.0
P00811,Commercial,Construction,East,2026-09,1,1.0
P00812,Commercial,Construction,East,2026-09,1,1.0
P00813,Commercial,Construction,East,2026-09,1,1.0
P00814,Commercial,Construction,East,2026-09,1,1.0
P00815,Commercial,Construction,East,2026-09,1,1.0
P00816,Commercial,Construction,East,2026-09,1,1.0
P00817,Commercial,Construction,East,2026-09,1,1.0
P00818,Commercial,Construction,East,2026-09,1,1.0
P00819,Commercial,Construction,East,2026-09,1,1.0
P00820,Commercial,Construction,East,2026-09,1,1.0
P00821,Commercial,Construction,East,2026-09,1,1.0
P00822,Commercial,Construction,East,2026-09,1,1.0
P00823,Commercial,Construction,East,2026-09,1,1.0
P00824,Commercial,Construction,East,2026-09,1,1.0
P00825,Commercial,Construction,East,2026-09,1,1.0
P00826,Commercial,Construction,East,2026-09,1,1.0
P00827,Commercial,Construction,East,2026-09,1,1.0
P00828,Commercial,Construction,East,2026-09,1,1.0
P00829,Commercial,Construction,East,2026-09,1,1.0
P00830,Commercial,Construction,East,2026-09,1,1.0
P00831,Commercial,Construction,East,2026-09,1,1.0
P00832,Commercial,Construction,East,2026-09,1,1.0
P00833,Commercial,Construction,East,2026-09,1,1.0
P00834,Commercial,Construction,East,2026-09,1,1.0
P00835,Commercial,Construction,East,2026-09,1,1.0
P00836,Commercial,Construction,East,2026-09,1,1.0
P00837,Commercial,Construction,East,2026-09,1,1.0
P00838,Commercial,Construction,East,2026-09,1,1.0
P00839,Commercial,Construction,East,2026-09,1,1.0
