policy_id,product,segment,region,period,written_premium,earned_premium
P06537,Commercial,Construction,North,2026-08,31894,30965
P06538,Commercial,Construction,North,2026-08,7701,7477
P06539,Commercial,Construction,North,2026-08,17971,17448
P06540,Commercial,Construction,North,2026-08,31688,30765
P06541,Commercial,Construction,North,2026-08,17790,17272
P06542,Commercial,Construction,North,2026-08,9534,9256
P06543,Commercial,Construction,North,2026-08,13974,13567
P06544,Commercial,Construction,North,2026-08,23993,23294
P06545,Commercial,Construction,North,2026-08,10558,10250
P06546,Commercial,Construction,North,2026-08,25640,24893
P06547,Commercial,Construction,North,2026-08,19138,18581
P06548,Commercial,Construction,North,2026-08,16027,15560
P06549,Commercial,Construction,North,2026-08,13223,12838
P06550,Commercial,Construction,North,2026-08,30690,29796
P06551,Commercial,Construction,North,2026-08,17894,17373
P06552,Commercial,Construction,North,2026-08,28146,27326
P06553,Commercial,Construction,North,2026-08,19204,18645
P06554,Commercial,Construction,North,2026-08,8753,8498
P06555,Commercial,Construction,North,2026-08,19210,18650
P06556,Commercial,Construction,North,2026-08,21224,20606
P06557,Commercial,Construction,North,2026-08,19729,19154
P06558,Commercial,Construction,North,2026-08,30478,29590
P06559,Commercial,Construction,North,2026-08,33315,32345
P06560,Commercial,Construction,North,2026-08,29594,28732
P06561,Commercial,Construction,North,2026-08,23476,22792
P06562,Commercial,Construction,North,2026-08,22237,21589
P06563,Commercial,Construction,North,2026-08,25331,24593
P06564,Commercial,Construction,North,2026-08,14630,14204
P06565,Commercial,Construction,North,2026-08,30346,29462
P06566,Commercial,Construction,North,2026-08,31695,30772
P06567,Commercial,Construction,North,2026-08,14012,13604
P06568,Commercial,Construction,North,2026-08,33074,32111
P06569,Commercial,Construction,North,2026-08,31452,30536
P06570,Commercial,Construction,North,2026-08,18728,18183
P06571,Commercial,Construction,North,2026-08,33260,32291
P06572,Commercial,Construction,North,2026-08,9610,9330
P06573,Commercial,Construction,North,2026-08,6837,6638
P06574,Commercial,Construction,North,2026-08,16431,15952
P06575,Commercial,Construction,North,2026-08,22956,22287
P06576,Commercial,Construction,North,2026-08,16538,16056
P06577,Commercial,Construction,North,2026-08,34252,33254
P06578,Commercial,Construction,North,2026-08,13637,13240
P06579,Commercial,Construction,North,2026-08,14431,14011
P06580,Commercial,Construction,North,2026-08,25037,24308
P06581,Commercial,Construction,North,2026-08,6114,5936
P06582,Commercial,Construction,North,2026-08,27818,27008
P06583,Commercial,Construction,North,2026-08,17318,16814
P06584,Commercial,Construction,North,2026-08,35322,34293
P06585,Commercial,Construction,North,2026-08,26734,25955
P06586,Commercial,Construction,North,2026-08,7564,7344
P06587,Commercial,Construction,North,2026-08,8776,8520
P06588,Commercial,Construction,North,2026-08,8643,8391
P06589,Commercial,Construction,North,2026-08,34568,33561
P06590,Commercial,Construction,North,2026-08,26513,25741
P06591,Commercial,Construction,North,2026-08,18822,18274
P06592,Commercial,Construction,North,2026-08,12011,11661
P06593,Commercial,Construction,North,2026-08,32199,31261
P06594,Commercial,Construction,North,2026-08,12043,11692
P06595,Commercial,Construction,North,2026-08,27192,26400
P06596,Commercial,Construction,North,2026-08,28890,28049
P06597,Commercial,Construction,North,2026-08,14835,14403
P06598,Commercial,Construction,North,2026-08,21141,20525
P06599,Commercial,Construction,North,2026-08,12685,12316
P06600,Commercial,Construction,North,2026-08,17363,16857
P06601,Commercial,Construction,North,2026-08,34943,33925
P06602,Commercial,Construction,North,2026-08,26786,26006
P06603,Commercial,Construction,North,2026-08,31388,30474
P06604,Commercial,Construction,North,2026-08,22211,21564
P06605,Commercial,Construction,North,2026-08,13168,12784
P06606,Commercial,Construction,North,2026-08,27377,26580
P06607,Commercial,Construction,North,2026-08,21010,20398
P06608,Commercial,Construction,North,2026-08,11302,10973
P06609,Commercial,Construction,North,2026-08,18367,17832
P06610,Commercial,Construction,North,2026-08,25037,24308
P06611,Commercial,Construction,North,2026-08,28051,27234
P06612,Commercial,Construction,North,2026-08,13292,12905
P06613,Commercial,Construction,North,2026-08,32270,31330
P06614,Commercial,Construction,North,2026-08,17381,16875
P06615,Commercial,Construction,North,2026-08,14130,13718
P06616,Commercial,Construction,North,2026-08,11850,11505
P06617,Commercial,Construction,North,2026-08,30115,29238
P06618,Commercial,Construction,North,2026-08,16620,16136
P06619,Commercial,Construction,North,2026-08,20496,19899
P06620,Commercial,Construction,North,2026-08,12680,12311
P06621,Commercial,Construction,North,2026-08,26574,25800
P06622,Commercial,Construction,North,2026-08,29422,28565
P06623,Commercial,Construction,North,2026-08,16177,15706
P06624,Commercial,Construction,North,2026-08,34341,33341
P06625,Commercial,Construction,North,2026-08,6916,6715
P06626,Commercial,Construction,North,2026-08,9985,9694
P06627,Commercial,Construction,North,2026-08,23656,22967
P06628,Commercial,Construction,North,2026-08,27033,26246
P06629,Commercial,Construction,North,2026-08,13517,13123
P06630,Commercial,Construction,North,2026-08,22615,21956
P06631,Commercial,Construction,North,2026-08,15547,15094
P06632,Commercial,Construction,North,2026-08,22616,21957
P06633,Commercial,Construction,North,2026-08,25772,25021
P06634,Commercial,Construction,North,2026-08,35173,34149
P06635,Commercial,Construction,North,2026-08,19665,19092
P06636,Commercial,Construction,North,2026-08,25439,24698
P06637,Commercial,Construction,North,2026-08,23334,22654
P06638,Commercial,Construction,North,2026-08,15522,15070
P06639,Commercial,Construction,North,2026-08,13588,13192
P06640,Commercial,Construction,North,2026-08,35625,34587
P06641,Commercial,Construction,North,2026-08,12201,11846
P06642,Commercial,Construction,North,2026-08,29699,28834
P06643,Commercial,Construction,North,2026-08,10395,10092
P06644,Commercial,Construction,North,2026-08,30121,29244
P06645,Commercial,Construction,North,2026-08,11568,11231
P06646,Commercial,Construction,North,2026-08,35004,33984
P06647,Commercial,Construction,North,2026-08,26571,25797
P06648,Commercial,Construction,North,2026-08,8700,8447
P06649,Commercial,Construction,North,2026-08,26787,26007
P06650,Commercial,Construction,North,2026-08,24101,23399
P06651,Commercial,Construction,North,2026-08,16122,15652
P06652,Commercial,Construction,North,2026-08,13817,13415
P06653,Commercial,Construction,North,2026-08,27555,26752
P06654,Commercial,Construction,North,2026-08,28232,27410
P06655,Commercial,Construction,North,2026-08,15812,15351
P06656,Commercial,Construction,North,2026-08,32277,31337
P06657,Commercial,Construction,North,2026-08,14061,13651
P06658,Commercial,Construction,North,2026-08,8094,7858
P06659,Commercial,Construction,North,2026-08,23989,23290
P06660,Commercial,Construction,North,2026-08,9209,8941
P06661,Commercial,Construction,North,2026-08,14295,13879
P06662,Commercial,Construction,North,2026-08,21209,20591
P06663,Commercial,Construction,North,2026-08,14586,14161
P06664,Commercial,Construction,North,2026-08,12445,12083
P06665,Commercial,Construction,North,2026-08,27087,26298
P06666,Commercial,Construction,North,2026-08,22402,21750
P06667,Commercial,Construction,North,2026-08,31183,30275
P06668,Commercial,Construction,North,2026-08,23429,22747
P06669,Commercial,Construction,North,2026-08,20497,19900
P06670,Commercial,Construction,North,2026-08,13833,13430
P06671,Commercial,Construction,North,2026-08,29753,28886
P06672,Commercial,Construction,North,2026-08,11903,11556
P06673,Commercial,Construction,North,2026-08,13262,12876
P06674,Commercial,Construction,North,2026-08,31238,30328
P06675,Commercial,Construction,North,2026-08,28227,27405
P06676,Commercial,Construction,North,2026-08,24378,23668
P06677,Commercial,Construction,North,2026-08,7166,6957
P06678,Commercial,Construction,North,2026-08,9815,9529
P06679,Commercial,Construction,North,2026-08,20992,20381
P06680,Commercial,Construction,North,2026-08,28382,27555
P06681,Commercial,Construction,North,2026-08,19917,19337
P06682,Commercial,Construction,North,2026-08,6517,6327
P06683,Commercial,Construction,North,2026-08,11525,11189
P06684,Commercial,Construction,North,2026-08,23656,22967
P06685,Commercial,Construction,North,2026-08,26818,26037
P06686,Commercial,Construction,North,2026-08,7001,6797
P06687,Commercial,Construction,North,2026-08,7298,7085
P06688,Commercial,Construction,North,2026-08,13835,13432
P06689,Commercial,Construction,North,2026-08,8503,8255
P06690,Commercial,Construction,North,2026-08,22251,21603
P06691,Commercial,Construction,North,2026-08,9708,9425
P06692,Commercial,Construction,North,2026-08,25439,24698
P06693,Commercial,Construction,North,2026-08,29308,28454
P06694,Commercial,Construction,North,2026-08,35104,34082
P06695,Commercial,Construction,North,2026-08,34441,33438
P06696,Commercial,Construction,North,2026-08,14196,13783
P06697,Commercial,Construction,North,2026-08,6880,6680
P06698,Commercial,Construction,North,2026-08,15877,15415
P06699,Commercial,Construction,North,2026-08,27246,26452
P06700,Commercial,Construction,North,2026-08,7792,7565
P06701,Commercial,Construction,North,2026-08,16786,16297
P06702,Commercial,Construction,North,2026-08,14936,14501
P06703,Commercial,Construction,North,2026-08,12576,12210
P06704,Commercial,Construction,North,2026-08,27176,26384
P06705,Commercial,Construction,East,2026-08,25266,24530
P06706,Commercial,Construction,East,2026-08,21630,21000
P06707,Commercial,Construction,East,2026-08,32667,31716
P06708,Commercial,Construction,East,2026-08,8915,8655
P06709,Commercial,Construction,East,2026-08,10285,9985
P06710,Commercial,Construction,East,2026-08,17159,16659
P06711,Commercial,Construction,East,2026-08,25171,24438
P06712,Commercial,Construction,East,2026-08,23060,22388
P06713,Commercial,Construction,East,2026-08,8060,7825
P06714,Commercial,Construction,East,2026-08,34068,33076
P06715,Commercial,Construction,East,2026-08,14854,14421
P06716,Commercial,Construction,East,2026-08,16439,15960
P06717,Commercial,Construction,East,2026-08,24223,23517
P06718,Commercial,Construction,East,2026-08,33679,32698
P06719,Commercial,Construction,East,2026-08,25371,24632
P06720,Commercial,Construction,East,2026-08,33961,32972
P06721,Commercial,Construction,East,2026-08,11399,11067
P06722,Commercial,Construction,East,2026-08,24080,23379
P06723,Commercial,Construction,East,2026-08,30258,29377
P06724,Commercial,Construction,East,2026-08,20852,20245
P06725,Commercial,Construction,East,2026-08,16534,16052
P06726,Commercial,Construction,East,2026-08,34843,33828
P06727,Commercial,Construction,East,2026-08,10028,9736
P06728,Commercial,Construction,East,2026-08,17967,17444
P06729,Commercial,Construction,East,2026-08,31567,30648
P06730,Commercial,Construction,East,2026-08,32365,31422
P06731,Commercial,Construction,East,2026-08,34714,33703
P06732,Commercial,Construction,East,2026-08,31904,30975
P06733,Commercial,Construction,East,2026-08,7381,7166
P06734,Commercial,Construction,East,2026-08,33226,32258
P06735,Commercial,Construction,East,2026-08,18474,17936
P06736,Commercial,Construction,East,2026-08,25045,24316
P06737,Commercial,Construction,East,2026-08,17477,16968
P06738,Commercial,Construction,East,2026-08,29811,28943
P06739,Commercial,Construction,East,2026-08,22820,22155
P06740,Commercial,Construction,East,2026-08,30749,29853
P06741,Commercial,Construction,East,2026-08,11580,11243
P06742,Commercial,Construction,East,2026-08,11322,10992
P06743,Commercial,Construction,East,2026-08,18834,18285
P06744,Commercial,Construction,East,2026-08,6021,5846
P06745,Commercial,Construction,East,2026-08,26258,25493
P06746,Commercial,Construction,East,2026-08,14589,14164
P06747,Commercial,Construction,East,2026-08,22272,21623
P06748,Commercial,Construction,East,2026-08,7940,7709
P06749,Commercial,Construction,East,2026-08,10900,10583
P06750,Commercial,Construction,East,2026-08,24200,23495
P06751,Commercial,Construction,East,2026-08,14871,14438
P06752,Commercial,Construction,East,2026-08,12196,11841
P06753,Commercial,Construction,East,2026-08,12612,12245
P06754,Commercial,Construction,East,2026-08,12199,11844
P06755,Commercial,Construction,East,2026-08,24200,23495
P06756,Commercial,Construction,East,2026-08,10814,10499
P06757,Commercial,Construction,East,2026-08,16549,16067
P06758,Commercial,Construction,East,2026-08,26113,25352
P06759,Commercial,Construction,East,2026-08,20988,20377
P06760,Commercial,Construction,East,2026-08,23448,22765
P06761,Commercial,Construction,East,2026-08,13261,12875
P06762,Commercial,Construction,East,2026-08,33312,32342
P06763,Commercial,Construction,East,2026-08,18054,17528
P06764,Commercial,Construction,East,2026-08,14321,13904
P06765,Commercial,Construction,East,2026-08,32478,31532
P06766,Commercial,Construction,East,2026-08,25154,24421
P06767,Commercial,Construction,East,2026-08,23937,23240
P06768,Commercial,Construction,East,2026-08,31960,31029
P06769,Commercial,Construction,East,2026-08,7603,7382
P06770,Commercial,Construction,East,2026-08,30518,29629
P06771,Commercial,Construction,East,2026-08,25817,25065
P06772,Commercial,Construction,East,2026-08,16469,15989
P06773,Commercial,Construction,East,2026-08,13421,13030
P06774,Commercial,Construction,East,2026-08,8964,8703
P06775,Commercial,Construction,East,2026-08,33558,32581
P06776,Commercial,Construction,East,2026-08,10056,9763
P06777,Commercial,Construction,East,2026-08,13512,13118
P06778,Commercial,Construction,East,2026-08,26207,25444
