policy_id,product,segment,region,period,active_policies,earned_exposure_units
P06519,Commercial,Construction,North,2026-08,1,1.0
P06520,Commercial,Construction,North,2026-08,1,1.0
P06521,Commercial,Construction,North,2026-08,1,1.0
P06522,Commercial,Construction,North,2026-08,1,1.0
P06523,Commercial,Construction,North,2026-08,1,1.0
P06524,Commercial,Construction,North,2026-08,1,1.0
P06525,Commercial,Construction,North,2026-08,1,1.0
P06526,Commercial,Construction,North,2026-08,1,1.0
P06527,Commercial,Construction,North,2026-08,1,1.0
P06528,Commercial,Construction,North,2026-08,1,1.0
P06529,Commercial,Construction,North,2026-08,1,1.0
P06530,Commercial,Construction,North,2026-08,1,1.0
P06531,Commercial,Construction,North,2026-08,1,1.0
P06532,Commercial,Construction,North,2026-08,1,1.0
P06533,Commercial,Construction,North,2026-08,1,1.0
P06534,Commercial,Construction,North,2026-08,1,1.0
P06535,Commercial,Construction,North,2026-08,1,1.0
P06536,Commercial,Construction,North,2026-08,1,1.0
P06537,Commercial,Construction,North,2026-08,1,1.0
P06538,Commercial,Construction,North,2026-08,1,1.0
P06539,Commercial,Construction,North,2026-08,1,1.0
P06540,Commercial,Construction,North,2026-08,1,1.0
P06541,Commercial,Construction,North,2026-08,1,1.0
P06542,Commercial,Construction,North,2026-08,1,1.0
P06543,Commercial,Construction,North,2026-08,1,1.0
P06544,Commercial,Construction,North,2026-08,1,1.0
P06545,Commercial,Construction,North,2026-08,1,1.0
P06546,Commercial,Construction,North,2026-08,1,1.0
P06547,Commercial,Construction,North,2026-08,1,1.0
P06548,Commercial,Construction,North,2026-08,1,1.0
P06549,Commercial,Construction,North,2026-08,1,1.0
P06550,Commercial,Construction,North,2026-08,1,1.0
P06551,Commercial,Construction,North,2026-08,1,1.0
P06552,Commercial,Construction,North,2026-08,1,1.0
P06553,Commercial,Construction,North,2026-08,1,1.0
P06554,Commercial,Construction,North,2026-08,1,1.0
P06555,Commercial,Construction,North,2026-08,1,1.0
P06556,Commercial,Construction,North,2026-08,1,1.0
P06557,Commercial,Construction,North,2026-08,1,1.0
P06558,Commercial,Construction,North,2026-08,1,1.0
P06559,Commercial,Construction,North,2026-08,1,1.0
P06560,Commercial,Construction,North,2026-08,1,1.0
P06561,Commercial,Construction,North,2026-08,1,1.0
P06562,Commercial,Construction,North,2026-08,1,1.0
P06563,Commercial,Construction,North,2026-08,1,1.0
P06564,Commercial,Construction,North,2026-08,1,1.0
P06565,Commercial,Construction,North,2026-08,1,1.0
P06566,Commercial,Construction,North,2026-08,1,1.0
P06567,Commercial,Construction,North,2026-08,1,1.0
P06568,Commercial,Construction,North,2026-08,1,1.0
P06569,Commercial,Construction,North,2026-08,1,1.0
P06570,Commercial,Construction,North,2026-08,1,1.0
P06571,Commercial,Construction,North,2026-08,1,1.0
P06572,Commercial,Construction,North,2026-08,1,1.0
P06573,Commercial,Construction,North,2026-08,1,1.0
P06574,Commercial,Construction,North,2026-08,1,1.0
P06575,Commercial,Construction,North,2026-08,1,1.0
P06576,Commercial,Construction,North,2026-08,1,1.0
P06577,Commercial,Construction,North,2026-08,1,1.0
P06578,Commercial,Construction,North,2026-08,1,1.0
P06579,Commercial,Construction,North,2026-08,1,1.0
P06580,Commercial,Construction,North,2026-08,1,1.0
P06581,Commercial,Construction,North,2026-08,1,1.0
P06582,Commercial,Construction,North,2026-08,1,1.0
P06583,Commercial,Construction,North,2026-08,1,1.0
P06584,Commercial,Construction,North,2026-08,1,1.0
P06585,Commercial,Construction,North,2026-08,1,1.0
P06586,Commercial,Construction,North,2026-08,1,1.0
P06587,Commercial,Construction,North,2026-08,1,1.0
P06588,Commercial,Construction,North,2026-08,1,1.0
P06589,Commercial,Construction,North,2026-08,1,1.0
P06590,Commercial,Construction,North,2026-08,1,1.0
P06591,Commercial,Construction,North,2026-08,1,1.0
P06592,Commercial,Construction,North,2026-08,1,1.0
P06593,Commercial,Construction,North,2026-08,1,1.0
P06594,Commercial,Construction,North,2026-08,1,1.0
P06595,Commercial,Construction,North,2026-08,1,1.0
P06596,Commercial,Construction,North,2026-08,1,1.0
P06597,Commercial,Construction,North,2026-08,1,1.0
P06598,Commercial,Construction,North,2026-08,1,1.0
P06599,Commercial,Construction,North,2026-08,1,1.0
P06600,Commercial,Construction,North,2026-08,1,1.0
P06601,Commercial,Construction,North,2026-08,1,1.0
P06602,Commercial,Construction,North,2026-08,1,1.0
P06603,Commercial,Construction,North,2026-08,1,1.0
P06604,Commercial,Construction,North,2026-08,1,1.0
P06605,Commercial,Construction,North,2026-08,1,1.0
P06606,Commercial,Construction,North,2026-08,1,1.0
P06607,Commercial,Construction,North,2026-08,1,1.0
P06608,Commercial,Construction,North,2026-08,1,1.0
P06609,Commercial,Construction,North,2026-08,1,1.0
P06610,Commercial,Construction,North,2026-08,1,1.0
P06611,Commercial,Construction,North,2026-08,1,1.0
P06612,Commercial,Construction,North,2026-08,1,1.0
P06613,Commercial,Construction,North,2026-08,1,1.0
P06614,Commercial,Construction,North,2026-08,1,1.0
P06615,Commercial,Construction,North,2026-08,1,1.0
P06616,Commercial,Construction,North,2026-08,1,1.0
P06617,Commercial,Construction,North,2026-08,1,1.0
P06618,Commercial,Construction,North,2026-08,1,1.0
P06619,Commercial,Construction,North,2026-08,1,1.0
P06620,Commercial,Construction,North,2026-08,1,1.0
P06621,Commercial,Construction,North,2026-08,1,1.0
P06622,Commercial,Construction,North,2026-08,1,1.0
P06623,Commercial,Construction,North,2026-08,1,1.0
P06624,Commercial,Construction,North,2026-08,1,1.0
P06625,Commercial,Construction,North,2026-08,1,1.0
P06626,Commercial,Construction,North,2026-08,1,1.0
P06627,Commercial,Construction,North,2026-08,1,1.0
P06628,Commercial,Construction,North,2026-08,1,1.0
P06629,Commercial,Construction,North,2026-08,1,1.0
P06630,Commercial,Construction,North,2026-08,1,1.0
P06631,Commercial,Construction,North,2026-08,1,1.0
P06632,Commercial,Construction,North,2026-08,1,1.0
P06633,Commercial,Construction,North,2026-08,1,1.0
P06634,Commercial,Construction,North,2026-08,1,1.0
P06635,Commercial,Construction,North,2026-08,1,1.0
P06636,Commercial,Construction,North,2026-08,1,1.0
P06637,Commercial,Construction,North,2026-08,1,1.0
P06638,Commercial,Construction,North,2026-08,1,1.0
P06639,Commercial,Construction,North,2026-08,1,1.0
P06640,Commercial,Construction,North,2026-08,1,1.0
P06641,Commercial,Construction,North,2026-08,1,1.0
P06642,Commercial,Construction,North,2026-08,1,1.0
P06643,Commercial,Construction,North,2026-08,1,1.0
P06644,Commercial,Construction,North,2026-08,1,1.0
P06645,Commercial,Construction,North,2026-08,1,1.0
P06646,Commercial,Construction,North,2026-08,1,1.0
P06647,Commercial,Construction,North,2026-08,1,1.0
P06648,Commercial,Construction,North,2026-08,1,1.0
P06649,Commercial,Construction,North,2026-08,1,1.0
P06650,Commercial,Construction,North,2026-08,1,1.0
P06651,Commercial,Construction,North,2026-08,1,1.0
P06652,Commercial,Construction,North,2026-08,1,1.0
P06653,Commercial,Construction,North,2026-08,1,1.0
P06654,Commercial,Construction,North,2026-08,1,1.0
P06655,Commercial,Construction,North,2026-08,1,1.0
P06656,Commercial,Construction,North,2026-08,1,1.0
P06657,Commercial,Construction,North,2026-08,1,1.0
P06658,Commercial,Construction,North,2026-08,1,1.0
P06659,Commercial,Construction,North,2026-08,1,1.0
P06660,Commercial,Construction,North,2026-08,1,1.0
P06661,Commercial,Construction,North,2026-08,1,1.0
P06662,Commercial,Construction,North,2026-08,1,1.0
P06663,Commercial,Construction,North,2026-08,1,1.0
P06664,Commercial,Construction,North,2026-08,1,1.0
P06665,Commercial,Construction,North,2026-08,1,1.0
P06666,Commercial,Construction,North,2026-08,1,1.0
P06667,Commercial,Construction,North,2026-08,1,1.0
P06668,Commercial,Construction,North,2026-08,1,1.0
P06669,Commercial,Construction,North,2026-08,1,1.0
P06670,Commercial,Construction,North,2026-08,1,1.0
P06671,Commercial,Construction,North,2026-08,1,1.0
P06672,Commercial,Construction,North,2026-08,1,1.0
P06673,Commercial,Construction,North,2026-08,1,1.0
P06674,Commercial,Construction,North,2026-08,1,1.0
P06675,Commercial,Construction,North,2026-08,1,1.0
P06676,Commercial,Construction,North,2026-08,1,1.0
P06677,Commercial,Construction,North,2026-08,1,1.0
P06678,Commercial,Construction,North,2026-08,1,1.0
P06679,Commercial,Construction,North,2026-08,1,1.0
P06680,Commercial,Construction,North,2026-08,1,1.0
P06681,Commercial,Construction,North,2026-08,1,1.0
P06682,Commercial,Construction,North,2026-08,1,1.0
P06683,Commercial,Construction,North,2026-08,1,1.0
P06684,Commercial,Construction,North,2026-08,1,1.0
P06685,Commercial,Construction,North,2026-08,1,1.0
P06686,Commercial,Construction,North,2026-08,1,1.0
P06687,Commercial,Construction,North,2026-08,1,1.0
P06688,Commercial,Construction,North,2026-08,1,1.0
P06689,Commercial,Construction,North,2026-08,1,1.0
P06690,Commercial,Construction,North,2026-08,1,1.0
P06691,Commercial,Construction,North,2026-08,1,1.0
P06692,Commercial,Construction,North,2026-08,1,1.0
P06693,Commercial,Construction,North,2026-08,1,1.0
P06694,Commercial,Construction,North,2026-08,1,1.0
P06695,Commercial,Construction,North,2026-08,1,1.0
P06696,Commercial,Construction,North,2026-08,1,1.0
P06697,Commercial,Construction,North,2026-08,1,1.0
P06698,Commercial,Construction,North,2026-08,1,1.0
P06699,Commercial,Construction,North,2026-08,1,1.0
P06700,Commercial,Construction,North,2026-08,1,1.0
P06701,Commercial,Construction,North,2026-08,1,1.0
P06702,Commercial,Construction,North,2026-08,1,1.0
P06703,Commercial,Construction,North,2026-08,1,1.0
P06704,Commercial,Construction,North,2026-08,1,1.0
P06705,Commercial,Construction,East,2026-08,1,1.0
P06706,Commercial,Construction,East,2026-08,1,1.0
P06707,Commercial,Construction,East,2026-08,1,1.0
P06708,Commercial,Construction,East,2026-08,1,1.0
P06709,Commercial,Construction,East,2026-08,1,1.0
P06710,Commercial,Construction,East,2026-08,1,1.0
P06711,Commercial,Construction,East,2026-08,1,1.0
P06712,Commercial,Construction,East,2026-08,1,1.0
P06713,Commercial,Construction,East,2026-08,1,1.0
P06714,Commercial,Construction,East,2026-08,1,1.0
P06715,Commercial,Construction,East,2026-08,1,1.0
P06716,Commercial,Construction,East,2026-08,1,1.0
P06717,Commercial,Construction,East,2026-08,1,1.0
P06718,Commercial,Construction,East,2026-08,1,1.0
P06719,Commercial,Construction,East,2026-08,1,1.0
P06720,Commercial,Construction,East,2026-08,1,1.0
P06721,Commercial,Construction,East,2026-08,1,1.0
P06722,Commercial,Construction,East,2026-08,1,1.0
P06723,Commercial,Construction,East,2026-08,1,1.0
P06724,Commercial,Construction,East,2026-08,1,1.0
P06725,Commercial,Construction,East,2026-08,1,1.0
P06726,Commercial,Construction,East,2026-08,1,1.0
P06727,Commercial,Construction,East,2026-08,1,1.0
P06728,Commercial,Construction,East,2026-08,1,1.0
P06729,Commercial,Construction,East,2026-08,1,1.0
P06730,Commercial,Construction,East,2026-08,1,1.0
P06731,Commercial,Construction,East,2026-08,1,1.0
P06732,Commercial,Construction,East,2026-08,1,1.0
P06733,Commercial,Construction,East,2026-08,1,1.0
P06734,Commercial,Construction,East,2026-08,1,1.0
P06735,Commercial,Construction,East,2026-08,1,1.0
P06736,Commercial,Construction,East,2026-08,1,1.0
P06737,Commercial,Construction,East,2026-08,1,1.0
P06738,Commercial,Construction,East,2026-08,1,1.0
P06739,Commercial,Construction,East,2026-08,1,1.0
P06740,Commercial,Construction,East,2026-08,1,1.0
P06741,Commercial,Construction,East,2026-08,1,1.0
P06742,Commercial,Construction,East,2026-08,1,1.0
P06743,Commercial,Construction,East,2026-08,1,1.0
P06744,Commercial,Construction,East,2026-08,1,1.0
P06745,Commercial,Construction,East,2026-08,1,1.0
P06746,Commercial,Construction,East,2026-08,1,1.0
P06747,Commercial,Construction,East,2026-08,1,1.0
P06748,Commercial,Construction,East,2026-08,1,1.0
P06749,Commercial,Construction,East,2026-08,1,1.0
P06750,Commercial,Construction,East,2026-08,1,1.0
P06751,Commercial,Construction,East,2026-08,1,1.0
P06752,Commercial,Construction,East,2026-08,1,1.0
P06753,Commercial,Construction,East,2026-08,1,1.0
P06754,Commercial,Construction,East,2026-08,1,1.0
P06755,Commercial,Construction,East,2026-08,1,1.0
P06756,Commercial,Construction,East,2026-08,1,1.0
P06757,Commercial,Construction,East,2026-08,1,1.0
P06758,Commercial,Construction,East,2026-08,1,1.0
P06759,Commercial,Construction,East,2026-08,1,1.0
P06760,Commercial,Construction,East,2026-08,1,1.0
P06761,Commercial,Construction,East,2026-08,1,1.0
P06762,Commercial,Construction,East,2026-08,1,1.0
P06763,Commercial,Construction,East,2026-08,1,1.0
P06764,Commercial,Construction,East,2026-08,1,1.0
P06765,Commercial,Construction,East,2026-08,1,1.0
P06766,Commercial,Construction,East,2026-08,1,1.0
P06767,Commercial,Construction,East,2026-08,1,1.0
P06768,Commercial,Construction,East,2026-08,1,1.0
P06769,Commercial,Construction,East,2026-08,1,1.0
P06770,Commercial,Construction,East,2026-08,1,1.0
P06771,Commercial,Construction,East,2026-08,1,1.0
P06772,Commercial,Construction,East,2026-08,1,1.0
P06773,Commercial,Construction,East,2026-08,1,1.0
P06774,Commercial,Construction,East,2026-08,1,1.0
P06775,Commercial,Construction,East,2026-08,1,1.0
P06776,Commercial,Construction,East,2026-08,1,1.0
P06777,Commercial,Construction,East,2026-08,1,1.0
P06778,Commercial,Construction,East,2026-08,1,1.0
P06779,Commercial,Construction,East,2026-08,1,1.0
P06780,Commercial,Construction,East,2026-08,1,1.0
P06781,Commercial,Construction,East,2026-08,1,1.0
P06782,Commercial,Construction,East,2026-08,1,1.0
P06783,Commercial,Construction,East,2026-08,1,1.0
P06784,Commercial,Construction,East,2026-08,1,1.0
P06785,Commercial,Construction,East,2026-08,1,1.0
P06786,Commercial,Construction,East,2026-08,1,1.0
P06787,Commercial,Construction,East,2026-08,1,1.0
P06788,Commercial,Construction,East,2026-08,1,1.0
P06789,Commercial,Construction,East,2026-08,1,1.0
P06790,Commercial,Construction,East,2026-08,1,1.0
P06791,Commercial,Construction,East,2026-08,1,1.0
P06792,Commercial,Construction,East,2026-08,1,1.0
P06793,Commercial,Construction,East,2026-08,1,1.0
P06794,Commercial,Construction,East,2026-08,1,1.0
P06795,Commercial,Construction,East,2026-08,1,1.0
P06796,Commercial,Construction,East,2026-08,1,1.0
P06797,Commercial,Construction,East,2026-08,1,1.0
P06798,Commercial,Construction,East,2026-08,1,1.0
P06799,Commercial,Construction,East,2026-08,1,1.0
P06800,Commercial,Construction,East,2026-08,1,1.0
P06801,Commercial,Construction,East,2026-08,1,1.0
P06802,Commercial,Construction,East,2026-08,1,1.0
P06803,Commercial,Construction,East,2026-08,1,1.0
P06804,Commercial,Construction,East,2026-08,1,1.0
P06805,Commercial,Construction,East,2026-08,1,1.0
P06806,Commercial,Construction,East,2026-08,1,1.0
P06807,Commercial,Construction,East,2026-08,1,1.0
P06808,Commercial,Construction,East,2026-08,1,1.0
P06809,Commercial,Construction,East,2026-08,1,1.0
P06810,Commercial,Construction,East,2026-08,1,1.0
P06811,Commercial,Construction,East,2026-08,1,1.0
P06812,Commercial,Construction,East,2026-08,1,1.0
P06813,Commercial,Construction,East,2026-08,1,1.0
P06814,Commercial,Construction,East,2026-08,1,1.0
P06815,Commercial,Construction,East,2026-08,1,1.0
P06816,Commercial,Construction,East,2026-08,1,1.0
P06817,Commercial,Construction,East,2026-08,1,1.0
P06818,Commercial,Construction,East,2026-08,1,1.0
P06819,Commercial,Construction,East,2026-08,1,1.0
P06820,Commercial,Construction,East,2026-08,1,1.0
P06821,Commercial,Construction,East,2026-08,1,1.0
P06822,Commercial,Construction,East,2026-08,1,1.0
P06823,Commercial,Construction,East,2026-08,1,1.0
P06824,Commercial,Construction,East,2026-08,1,1.0
P06825,Commercial,Construction,East,2026-08,1,1.0
P06826,Commercial,Construction,East,2026-08,1,1.0
P06827,Commercial,Construction,East,2026-08,1,1.0
P06828,Commercial,Construction,East,2026-08,1,1.0
P06829,Commercial,Construction,East,2026-08,1,1.0
P06830,Commercial,Construction,East,2026-08,1,1.0
P06831,Commercial,Construction,East,2026-08,1,1.0
P06832,Commercial,Construction,East,2026-08,1,1.0
P06833,Commercial,Construction,East,2026-08,1,1.0
P06834,Commercial,Construction,East,2026-08,1,1.0
P06835,Commercial,Construction,East,2026-08,1,1.0
P06836,Commercial,Construction,East,2026-08,1,1.0
P06837,Commercial,Construction,East,2026-08,1,1.0
P06838,Commercial,Construction,East,2026-08,1,1.0
P06839,Commercial,Construction,East,2026-08,1,1.0
P06840,Commercial,Construction,East,2026-08,1,1.0
